
15401000			0.024146
15451000			0.0233878
15501000			0.0255397
15551000			0.0236622
15601000			0.0245585
15651000			0.0236023
15701000			0.0237369
15751000			0.0254353
15801000			0.0243441
15851000			0.0252988
15901000			0.0262547
15951000			0.0239442
16001000			0.0270487
16051000			0.0243501
16101000			0.0237789
16151000			0.024535
16201000			0.0252649
16251000			0.024058
16301000			0.02866
16351000			0.0242399
16401000			0.0277802
16451000			0.0247702
16501000			0.0271914
16551000			0.025702
16601000			0.0268305
16651000			0.0247091
16701000			0.029755
16751000			0.0248535
16801000			0.0244384
16851000			0.0247639
16901000			0.0310561
16951000			0.0271843
17001000			0.0262864
17051000			0.0274655
17101000			0.0253368
17151000			0.0273519
17201000			0.0253676
17251000			0.0276106
17301000			0.0282831
17351000			0.0285686
17401000			0.025854
17451000			0.0285555
17501000			0.0260606
17551000			0.0259469
17601000			0.0256869
17651000			0.0267717
17701000			0.0261916
17751000			0.0261704
17801000			0.0286705
17851000			0.0263613
17901000			0.0286604
17951000			0.0264557
18001000			0.0311652
18051000			0.0265512
18101000			0.0294448
18151000			0.0268987
18201000			0.0291752
18251000			0.0269707
18301000			0.0269622
18351000			0.0272317
18401000			0.0272946
18451000			0.0295965
18501000			0.0271579
18551000			0.0336014
18601000			0.0269823
18651000			0.0305723
18701000			0.0273465
18751000			0.0316644
18801000			0.0273585
18851000			0.030379
18901000			0.0276952
18951000			0.0280359
19001000			0.0272332
19051000			0.0335021
19101000			0.0312631
19151000			0.0286652
19201000			0.0280727
19251000			0.031677
19301000			0.0282162
19351000			0.031842
19401000			0.0282176
19451000			0.0354473
19501000			0.0286684
19551000			0.031695
19601000			0.0283113
19651000			0.0294675
19701000			0.0317561
19751000			0.0293513
19801000			0.0321168
19851000			0.0298492
19901000			0.0288731
19951000			0.0347537
